Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Year
174,Kevin Séraphin,PF,27,IND,4,0,59,12,26,0.462,0,0,,12,26,0.462,0.462,5,7,0.714,8,6,14,4,0,2,4,10,29,serapke01,2016
175,Iman Shumpert,SG,26,CLE,17,0,275,25,60,0.417,10,26,0.385,15,34,0.441,0.5,14,17,0.824,6,41,47,16,10,3,6,32,74,shumpim01,2016
176,Pascal Siakam,PF,22,TOR,2,0,10,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,2,1,3,1,1,0,0,1,0,siakapa01,2016
177,Jonathon Simmons,SG,27,SAS,15,4,306,62,136,0.456,13,37,0.351,49,99,0.495,0.504,21,31,0.677,9,19,28,29,9,2,11,30,158,simmojo02,2016
178,Kyle Singler,SF,28,OKC,1,0,10,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,2,0,singlky01,2016
179,Marcus Smart,SG,22,BOS,18,3,538,47,134,0.351,29,73,0.397,18,61,0.295,0.459,32,50,0.64,23,62,85,85,27,16,38,51,155,smartma01,2016
180,J.R. Smith,SG,31,CLE,18,18,487,50,99,0.505,40,80,0.5,10,19,0.526,0.707,5,11,0.455,5,37,42,13,13,6,12,41,145,smithjr01,2016
181,Jason Smith,C,30,WAS,13,0,157,19,39,0.487,3,10,0.3,16,29,0.552,0.526,10,14,0.714,10,19,29,4,2,7,10,30,51,smithja02,2016
182,Tony Snell,SG,25,MIL,6,6,185,22,44,0.5,16,31,0.516,6,13,0.462,0.682,0,0,,2,12,14,9,1,1,2,17,60,snellto01,2016
183,Marreese Speights,C,29,LAC,7,2,98,16,37,0.432,7,20,0.35,9,17,0.529,0.527,7,10,0.7,4,16,20,3,2,3,3,13,46,speigma01,2016
184,Lance Stephenson,SG,26,IND,4,0,107,27,53,0.509,7,18,0.389,20,35,0.571,0.575,3,4,0.75,1,20,21,11,2,0,4,11,64,stephla01,2016
185,Isaiah Taylor,PG,22,HOU,3,0,10,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,1,1,2,1,0,0,0,1,0,taylois01,2016
186,Jeff Teague,PG,28,IND,4,4,142,22,45,0.489,9,17,0.529,13,28,0.464,0.589,15,18,0.833,0,13,13,25,4,3,8,12,68,teaguje01,2016
187,Mirza Teletovi?,PF,31,MIL,3,0,27,1,6,0.167,1,4,0.25,0,2,0.0,0.25,0,0,,0,3,3,0,1,0,1,3,3,teletmi01,2016
188,Jason Terry,SG,39,MIL,6,0,68,6,18,0.333,2,10,0.2,4,8,0.5,0.389,1,1,1.0,2,6,8,5,3,1,2,7,15,terryja01,2016
189,Isaiah Thomas,PG,27,BOS,15,15,521,111,261,0.425,36,108,0.333,75,153,0.49,0.494,91,111,0.82,5,42,47,100,13,2,50,35,349,thomais02,2016
190,Klay Thompson,SG,26,GSW,17,17,596,94,237,0.397,41,106,0.387,53,131,0.405,0.483,26,33,0.788,11,55,66,35,14,5,24,44,255,thompkl01,2016
191,Tristan Thompson,C,25,CLE,18,18,562,54,92,0.587,0,0,,54,92,0.587,0.587,40,60,0.667,69,81,150,26,9,13,21,36,148,thomptr01,2016
192,P.J. Tucker,SF,31,TOR,10,1,251,18,49,0.367,9,28,0.321,9,21,0.429,0.459,5,8,0.625,15,42,57,11,6,3,8,27,50,tuckepj01,2016
193,Evan Turner,SF,28,POR,4,4,124,12,33,0.364,5,15,0.333,7,18,0.389,0.439,12,16,0.75,3,20,23,15,7,2,7,7,41,turneev01,2016
194,Myles Turner,C,20,IND,4,4,133,19,44,0.432,0,6,0.0,19,38,0.5,0.432,5,8,0.625,6,21,27,3,7,5,6,15,43,turnemy01,2016
195,Jonas Valan?i?nas,C,24,TOR,10,6,226,44,81,0.543,0,1,0.0,44,80,0.55,0.543,24,33,0.727,9,58,67,2,2,6,13,22,112,valanjo01,2016
196,Denzel Valentine,SG,23,CHI,4,0,22,2,6,0.333,1,4,0.25,1,2,0.5,0.417,0,0,,0,8,8,2,0,1,2,1,5,valende01,2016
197,Fred VanVleet,PG,22,TOR,7,0,29,6,9,0.667,2,5,0.4,4,4,1.0,0.778,0,0,,0,1,1,4,1,0,1,3,14,vanvlfr01,2016
198,Rashad Vaughn,SG,20,MIL,3,0,10,2,4,0.5,2,2,1.0,0,2,0.0,0.75,0,0,,0,0,0,0,0,0,0,0,6,vaughra01,2016
199,Noah Vonleh,PF,21,POR,4,2,100,8,18,0.444,0,0,,8,18,0.444,0.444,2,5,0.4,9,20,29,8,1,3,6,11,18,vonleno01,2016
200,Dwyane Wade,SG,35,CHI,6,6,190,32,86,0.372,6,17,0.353,26,69,0.377,0.407,20,21,0.952,6,24,30,24,5,8,10,8,90,wadedw01,2016
201,John Wall,PG,26,WAS,13,13,507,127,281,0.452,21,61,0.344,106,220,0.482,0.489,78,93,0.839,7,41,48,134,22,15,55,26,353,walljo01,2016
202,David West,C,36,GSW,17,0,221,34,59,0.576,1,2,0.5,33,57,0.579,0.585,7,9,0.778,7,39,46,36,7,13,10,26,76,westda01,2016
203,Russell Westbrook,PG,28,OKC,5,5,194,59,152,0.388,13,49,0.265,46,103,0.447,0.431,56,70,0.8,9,49,58,54,12,2,30,16,187,westbru01,2016
204,Deron Williams,PG,32,CLE,18,0,262,28,64,0.438,12,31,0.387,16,33,0.485,0.531,10,11,0.909,3,20,23,38,10,1,17,29,78,willide01,2016
205,Derrick Williams,PF,25,CLE,8,0,38,8,15,0.533,3,5,0.6,5,10,0.5,0.633,2,2,1.0,1,2,3,4,0,1,3,0,21,willide02,2016
206,Lou Williams,SG,30,HOU,11,0,272,50,118,0.424,12,39,0.308,38,79,0.481,0.475,26,29,0.897,7,23,30,14,7,1,14,17,138,willilo02,2016
207,Troy Williams,SF,22,HOU,5,0,19,0,9,0.0,0,5,0.0,0,4,0.0,0.0,1,2,0.5,2,5,7,1,0,0,2,0,1,willitr02,2016
208,Kyle Wiltjer,PF,24,HOU,1,0,5,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,0,0,0,0,0,0,0,3,wiltjky01,2016
209,Jeff Withey,C,26,UTA,3,0,21,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,3,1,4,1,1,1,0,5,5,witheje01,2016
210,Brandan Wright,PF,29,MEM,2,0,12,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,1,1,2,0,0,2,1,0,4,wrighbr03,2016
211,Delon Wright,PG,24,TOR,9,0,92,9,17,0.529,2,6,0.333,7,11,0.636,0.588,5,7,0.714,4,9,13,13,4,1,5,4,25,wrighde01,2016
212,James Young,SG,21,BOS,10,0,39,5,15,0.333,5,14,0.357,0,1,0.0,0.5,0,0,,1,6,7,3,0,0,1,2,15,youngja01,2016
213,Thaddeus Young,PF,28,IND,4,4,140,21,39,0.538,1,4,0.25,20,35,0.571,0.551,5,10,0.5,22,14,36,10,8,1,6,11,48,youngth01,2016
214,Tyler Zeller,C,27,BOS,11,0,78,13,25,0.52,0,0,,13,25,0.52,0.52,6,8,0.75,8,11,19,8,0,2,4,7,32,zellety01,2016
215,Paul Zipser,SF,22,CHI,6,0,136,15,33,0.455,6,16,0.375,9,17,0.529,0.545,8,8,1.0,3,18,21,3,1,1,7,12,44,zipsepa01,2016
1,Álex Abrines,SG,24,OKC,6,0,110,8,20,0.4,6,13,0.462,2,7,0.286,0.55,2,2,1.0,3,13,16,2,5,2,1,11,24,abrinal01,2017
2,Steven Adams,C,24,OKC,6,6,200,27,46,0.587,0,0,,27,46,0.587,0.587,9,13,0.692,19,26,45,9,4,4,4,15,63,adamsst01,2017
3,Bam Adebayo,C,20,MIA,5,0,77,7,15,0.467,0,1,0.0,7,14,0.5,0.467,3,14,0.214,9,11,20,0,0,2,2,8,17,adebaba01,2017
4,LaMarcus Aldridge,C,32,SAS,5,5,177,37,80,0.463,3,5,0.6,34,75,0.453,0.481,41,42,0.976,13,33,46,12,3,2,9,9,118,aldrila01,2017
5,Al-Farouq Aminu,PF,27,POR,4,4,131,27,52,0.519,13,30,0.433,14,22,0.636,0.644,2,2,1.0,12,24,36,5,4,2,6,8,69,aminual01,2017
6,Justin Anderson,SF,24,PHI,7,0,33,3,8,0.375,2,7,0.286,1,1,1.0,0.5,0,0,,1,8,9,0,1,0,2,8,8,anderju01,2017
7,Kyle Anderson,SF,24,SAS,5,1,73,12,20,0.6,0,4,0.0,12,16,0.75,0.6,3,4,0.75,5,8,13,3,6,1,3,10,27,anderky01,2017
8,Ryan Anderson,PF,29,HOU,11,0,95,7,20,0.35,5,15,0.333,2,5,0.4,0.475,0,0,,4,9,13,6,3,1,3,10,19,anderry01,2017
9,Giannis Antetokounmpo,PF,23,MIL,7,7,280,69,121,0.57,4,14,0.286,65,107,0.607,0.587,38,55,0.691,8,59,67,44,10,6,17,28,180,antetgi01,2017
10,Carmelo Anthony,PF,33,OKC,6,6,194,27,72,0.375,6,28,0.214,21,44,0.477,0.417,11,15,0.733,3,31,34,2,10,4,6,14,71,anthoca01,2017
11,OG Anunoby,SF,20,TOR,10,10,238,29,52,0.558,13,29,0.448,16,23,0.696,0.683,8,11,0.727,9,12,21,7,6,4,6,23,79,anunoog01,2017
12,Trevor Ariza,SF,32,HOU,17,17,582,50,139,0.36,26,91,0.286,24,48,0.5,0.453,23,31,0.742,9,56,65,22,19,2,10,44,149,arizatr01,2017
13,Luke Babbitt,SF,28,MIA,2,0,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,babbilu01,2017
14,Wade Baldwin,PG,21,POR,4,0,19,1,4,0.25,1,1,1.0,0,3,0.0,0.375,1,2,0.5,0,3,3,3,1,1,3,1,4,baldwwa01,2017
15,Jerryd Bayless,SG,29,PHI,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,bayleje01,2017
16,Aron Baynes,C,31,BOS,19,12,389,45,89,0.506,11,23,0.478,34,66,0.515,0.567,13,18,0.722,45,73,118,19,4,11,8,43,114,baynear01,2017
17,Bradley Beal,SG,24,WAS,6,6,216,49,108,0.454,21,45,0.467,28,63,0.444,0.551,20,23,0.87,2,18,20,17,7,2,15,19,139,bealbr01,2017
18,Marco Belinelli,SG,31,PHI,10,0,273,43,106,0.406,16,46,0.348,27,60,0.45,0.481,27,31,0.871,1,20,21,20,7,0,4,20,129,belinma01,2017
19,Jordan Bell,C,23,GSW,17,0,173,17,32,0.531,0,1,0.0,17,31,0.548,0.531,7,14,0.5,15,32,47,15,6,9,6,18,41,belljo01,2017
20,D?vis Bert?ns,PF,25,SAS,5,0,82,3,18,0.167,3,16,0.188,0,2,0.0,0.25,8,11,0.727,1,10,11,6,2,0,1,10,17,bertada01,2017
21,Nemanja Bjelica,PF,29,MIN,5,0,47,7,16,0.438,4,7,0.571,3,9,0.333,0.563,5,7,0.714,4,11,15,3,3,0,1,6,23,bjeline01,2017
22,Tarik Black,C,26,HOU,7,0,19,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,2,4,6,2,0,1,1,5,2,blackta01,2017
23,Eric Bledsoe,PG,28,MIL,7,7,225,37,84,0.44,7,22,0.318,30,62,0.484,0.482,14,20,0.7,3,22,25,26,7,6,15,19,95,bledser01,2017
24,Bojan Bogdanovi?,SF,28,IND,7,7,238,32,81,0.395,17,45,0.378,15,36,0.417,0.5,6,10,0.6,1,23,24,13,6,0,13,23,87,bogdabo02,2017
25,Trevor Booker,PF,30,IND,7,0,64,6,10,0.6,0,1,0.0,6,9,0.667,0.6,6,7,0.857,5,13,18,0,1,1,1,12,18,booketr01,2017
26,Tony Bradley,C,20,UTA,1,0,2,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,0,1,0,0,0,0,0,2,bradlto01,2017
27,Corey Brewer,SG,31,OKC,6,6,151,13,25,0.52,5,11,0.455,8,14,0.571,0.62,6,6,1.0,4,9,13,5,7,5,2,17,37,breweco01,2017
28,Malcolm Brogdon,PG,25,MIL,7,5,186,24,55,0.436,5,19,0.263,19,36,0.528,0.482,8,10,0.8,3,21,24,17,1,0,12,14,61,brogdma01,2017
29,Aaron Brooks,PG,33,MIN,2,0,3,2,3,0.667,0,1,0.0,2,2,1.0,0.667,0,2,0.0,0,0,0,0,0,0,0,0,4,brookaa01,2017
30,Jaylen Brown,SG,21,BOS,18,15,583,124,266,0.466,44,112,0.393,80,154,0.519,0.549,32,50,0.64,16,71,87,26,14,10,23,58,324,brownja02,2017
31,Lorenzo Brown,PG,27,TOR,4,0,29,3,10,0.3,2,5,0.4,1,5,0.2,0.4,1,2,0.5,1,5,6,2,0,1,1,2,9,brownlo01,2017
32,Sterling Brown,SG,22,MIL,3,0,13,3,5,0.6,1,3,0.333,2,2,1.0,0.7,0,0,,1,1,2,0,1,0,0,2,7,brownst02,2017
33,Alec Burks,SG,26,UTA,9,0,120,30,64,0.469,9,20,0.45,21,44,0.477,0.539,13,15,0.867,2,22,24,17,4,1,8,9,82,burksal01,2017
34,Jimmy Butler,SG,28,MIN,5,5,170,28,63,0.444,8,17,0.471,20,46,0.435,0.508,15,18,0.833,3,27,30,20,4,1,5,9,79,butleji01,2017
35,José Calderón,PG,36,CLE,13,3,104,9,26,0.346,4,18,0.222,5,8,0.625,0.423,2,2,1.0,2,9,11,9,5,0,5,15,24,caldejo01,2017
36,Clint Capela,C,23,HOU,17,17,520,95,144,0.66,0,0,,95,144,0.66,0.66,26,55,0.473,61,136,197,22,14,36,15,38,216,capelca01,2017
37,Ian Clark,SG,26,NOP,9,0,190,28,66,0.424,10,28,0.357,18,38,0.474,0.5,4,4,1.0,2,8,10,11,8,2,9,20,70,clarkia01,2017
38,Jordan Clarkson,SG,25,CLE,19,0,286,37,123,0.301,11,46,0.239,26,77,0.338,0.346,5,6,0.833,9,23,32,13,8,3,13,21,90,clarkjo01,2017
39,Zach Collins,C,20,POR,4,0,70,11,30,0.367,3,14,0.214,8,16,0.5,0.417,3,4,0.75,3,9,12,6,3,2,2,10,28,colliza01,2017
40,Darren Collison,PG,30,IND,7,7,214,31,68,0.456,8,23,0.348,23,45,0.511,0.515,9,12,0.75,1,20,21,33,7,0,9,7,79,collida01,2017
41,Pat Connaughton,SG,25,POR,4,0,59,6,15,0.4,2,10,0.2,4,5,0.8,0.467,2,2,1.0,2,2,4,6,1,1,1,9,16,connapa01,2017
42,Quinn Cook,PG,24,GSW,17,0,175,30,67,0.448,7,31,0.226,23,36,0.639,0.5,14,17,0.824,2,21,23,11,4,2,5,13,81,cookqu01,2017
43,Robert Covington,SF,27,PHI,10,8,281,27,83,0.325,15,48,0.313,12,35,0.343,0.416,12,16,0.75,12,41,53,25,11,9,11,30,81,covinro01,2017
44,Jamal Crawford,SG,37,MIN,5,0,123,21,47,0.447,7,17,0.412,14,30,0.467,0.521,10,13,0.769,1,12,13,12,5,0,5,6,59,crawfja01,2017
45,Jordan Crawford,SG,29,NOP,2,0,15,8,13,0.615,3,8,0.375,5,5,1.0,0.731,0,0,,0,4,4,1,1,0,3,1,19,crawfjo02,2017
46,Jae Crowder,SF,27,UTA,11,2,323,35,108,0.324,22,66,0.333,13,42,0.31,0.426,18,28,0.643,4,52,56,19,15,2,14,25,110,crowdja01,2017
47,Stephen Curry,PG,29,GSW,15,14,555,137,304,0.451,64,162,0.395,73,142,0.514,0.556,45,47,0.957,9,82,91,81,26,11,43,38,383,curryst01,2017
48,Anthony Davis,PF,24,NOP,9,9,358,106,204,0.52,6,22,0.273,100,182,0.549,0.534,53,64,0.828,24,97,121,15,18,21,23,30,271,davisan02,2017
49,Ed Davis,C,28,POR,4,0,71,5,10,0.5,0,0,,5,10,0.5,0.5,1,4,0.25,5,27,32,0,0,1,4,7,11,davised01,2017
50,Matthew Dellavedova,PG,27,MIL,6,0,78,4,12,0.333,2,9,0.222,2,3,0.667,0.417,2,2,1.0,1,4,5,16,2,0,6,6,12,dellama01,2017
51,DeMar DeRozan,SG,28,TOR,10,10,354,87,199,0.437,10,35,0.286,77,164,0.47,0.462,43,53,0.811,6,30,36,40,5,6,23,24,227,derozde01,2017
52,Cheick Diallo,PF,21,NOP,7,0,48,5,12,0.417,0,0,,5,12,0.417,0.417,0,0,,4,5,9,0,1,1,1,9,10,diallch01,2017
53,Gorgui Dieng,C,28,MIN,5,0,70,6,18,0.333,2,5,0.4,4,13,0.308,0.389,3,4,0.75,3,15,18,4,2,4,1,6,17,dienggo01,2017
54,Goran Dragi?,PG,31,MIA,5,5,156,35,75,0.467,8,21,0.381,27,54,0.5,0.52,15,22,0.682,3,10,13,23,5,0,15,15,93,dragigo01,2017
55,Kevin Durant,SF,29,GSW,21,21,807,212,435,0.487,47,138,0.341,165,297,0.556,0.541,137,152,0.901,13,150,163,99,15,25,50,43,608,duranke01,2017
56,Wayne Ellington,SG,30,MIA,5,0,101,12,35,0.343,12,30,0.4,0,5,0.0,0.514,3,3,1.0,1,7,8,3,2,2,3,9,39,ellinwa01,2017
57,Joel Embiid,C,23,PHI,8,8,278,60,138,0.435,8,29,0.276,52,109,0.477,0.464,43,61,0.705,23,78,101,24,7,14,29,31,171,embiijo01,2017
58,Dante Exum,PG,22,UTA,10,0,114,20,41,0.488,2,7,0.286,18,34,0.529,0.512,9,12,0.75,4,10,14,10,1,1,15,15,51,exumda01,2017
59,Derrick Favors,C,26,UTA,11,9,286,42,68,0.618,2,5,0.4,40,63,0.635,0.632,16,33,0.485,20,37,57,13,8,11,10,17,102,favorde01,2017
60,Raymond Felton,PG,33,OKC,6,0,79,12,31,0.387,7,14,0.5,5,17,0.294,0.5,0,2,0.0,2,11,13,9,4,2,5,7,31,feltora01,2017
61,Terrance Ferguson,SG,19,OKC,3,0,6,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,1,0,1,1,0,0,0,2,3,fergute01,2017
62,Bryn Forbes,SG,24,SAS,4,0,54,5,17,0.294,2,9,0.222,3,8,0.375,0.353,5,7,0.714,1,2,3,2,0,0,0,3,17,forbebr01,2017
63,Tim Frazier,PG,27,WAS,2,0,6,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,3,1,0,0,2,0,fraziti01,2017
64,Markelle Fultz,SG,19,PHI,3,0,23,1,7,0.143,0,0,,1,7,0.143,0.143,3,4,0.75,0,3,3,5,2,0,1,4,5,fultzma01,2017
65,Pau Gasol,C,37,SAS,5,0,90,10,20,0.5,1,3,0.333,9,17,0.529,0.525,9,10,0.9,2,22,24,14,0,1,6,5,30,gasolpa01,2017
66,Rudy Gay,PF,31,SAS,5,4,160,26,65,0.4,4,18,0.222,22,47,0.468,0.431,5,9,0.556,9,19,28,11,8,1,6,16,61,gayru01,2017
67,Paul George,SF,27,OKC,6,6,251,49,120,0.408,19,52,0.365,30,68,0.441,0.488,31,36,0.861,4,32,36,16,8,4,24,17,148,georgpa01,2017
68,Marcus Georges-Hunt,SG,23,MIN,2,0,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,0,0,georgma01,2017
69,Taj Gibson,PF,32,MIN,5,5,123,14,22,0.636,0,0,,14,22,0.636,0.636,3,3,1.0,7,13,20,2,1,2,4,8,31,gibsota01,2017
70,Manu Ginóbili*,SG,40,SAS,5,0,107,15,37,0.405,6,18,0.333,9,19,0.474,0.486,9,11,0.818,1,14,15,16,7,1,7,13,45,ginobma01,2017
71,Rudy Gobert,C,25,UTA,11,11,383,55,84,0.655,0,0,,55,84,0.655,0.655,35,58,0.603,43,75,118,11,10,25,21,34,145,goberru01,2017
72,Eric Gordon,SG,29,HOU,17,2,549,84,221,0.38,43,130,0.331,41,91,0.451,0.477,51,61,0.836,9,36,45,28,10,8,24,29,262,gordoer01,2017
73,Marcin Gortat,C,33,WAS,6,6,160,24,43,0.558,0,0,,24,43,0.558,0.558,4,7,0.571,13,25,38,6,0,2,6,15,52,gortama01,2017
74,Jerami Grant,PF,23,OKC,6,0,133,18,35,0.514,2,8,0.25,16,27,0.593,0.543,5,11,0.455,8,12,20,6,4,3,6,15,43,grantje01,2017
75,Danny Green,SG,30,SAS,5,5,103,8,30,0.267,5,20,0.25,3,10,0.3,0.35,0,0,,4,7,11,1,1,4,2,8,21,greenda02,2017
76,Draymond Green,PF,27,GSW,21,21,819,83,192,0.432,21,79,0.266,62,113,0.549,0.487,39,49,0.796,42,180,222,171,41,31,63,75,226,greendr01,2017
77,Gerald Green,SG,32,HOU,17,0,272,37,94,0.394,27,72,0.375,10,22,0.455,0.537,6,7,0.857,6,44,50,1,4,7,10,27,107,greenge01,2017
78,Jeff Green,PF,31,CLE,22,2,523,58,142,0.408,21,70,0.3,37,72,0.514,0.482,33,46,0.717,7,46,53,32,7,15,17,36,170,greenje02,2017
79,James Harden,SG,28,HOU,17,17,621,158,385,0.41,52,174,0.299,106,211,0.502,0.478,118,133,0.887,14,75,89,116,38,11,65,46,486,hardeja01,2017
80,Maurice Harkless,SF,24,POR,2,1,53,7,13,0.538,2,6,0.333,5,7,0.714,0.615,0,0,,3,5,8,4,0,1,1,4,16,harklma01,2017
81,John Henson,C,27,MIL,2,2,74,9,13,0.692,0,0,,9,13,0.692,0.692,1,2,0.5,4,8,12,5,0,7,4,4,19,hensojo01,2017
82,Nenê,C,35,HOU,11,0,107,12,20,0.6,0,0,,12,20,0.6,0.6,7,11,0.636,6,22,28,5,2,5,8,18,31,hilarne01,2017
83,George Hill,PG,31,CLE,19,18,557,59,131,0.45,16,51,0.314,43,80,0.538,0.511,41,53,0.774,13,28,41,42,10,8,22,52,175,hillge01,2017
84,Solomon Hill,SF,26,NOP,9,0,114,9,25,0.36,6,16,0.375,3,9,0.333,0.48,9,10,0.9,6,11,17,7,1,1,6,17,33,hillso01,2017
85,Jrue Holiday,SG,27,NOP,9,9,348,88,170,0.518,16,50,0.32,72,120,0.6,0.565,21,30,0.7,9,42,51,57,10,5,23,22,213,holidjr01,2017
86,Richaun Holmes,C,24,PHI,3,0,11,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,0,3,0,holmeri01,2017
87,Rodney Hood,SG,25,CLE,17,1,260,39,92,0.424,4,24,0.167,35,68,0.515,0.446,9,12,0.75,7,24,31,18,5,4,13,30,91,hoodro01,2017
88,Al Horford,C,31,BOS,19,19,679,111,204,0.544,15,43,0.349,96,161,0.596,0.581,62,75,0.827,32,125,157,63,19,22,32,39,299,horfoal01,2017
89,Josh Huestis,PF,26,OKC,4,0,19,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,0,3,3,0,1,1,0,3,3,huestjo01,2017
90,Serge Ibaka,PF,28,TOR,10,9,260,30,72,0.417,9,24,0.375,21,48,0.438,0.479,18,22,0.818,13,46,59,11,1,13,16,21,87,ibakase01,2017
91,Andre Iguodala,SF,34,GSW,15,12,401,42,85,0.494,14,37,0.378,28,48,0.583,0.576,24,34,0.706,11,57,68,41,21,7,14,29,122,iguodan01,2017
92,Ersan ?lyasova,PF,30,PHI,10,1,233,36,84,0.429,9,31,0.29,27,53,0.509,0.482,12,21,0.571,26,50,76,13,7,4,10,25,93,ilyaser01,2017
93,Joe Ingles,SF,30,UTA,11,11,382,57,121,0.471,35,77,0.455,22,44,0.5,0.616,11,17,0.647,5,43,48,37,6,2,26,29,160,inglejo01,2017
94,Aaron Jackson,PG,31,HOU,7,0,17,2,4,0.5,0,2,0.0,2,2,1.0,0.5,1,2,0.5,2,2,4,2,0,0,2,2,5,jacksaa01,2017
95,LeBron James,PF,33,CLE,22,22,922,275,510,0.539,39,114,0.342,236,396,0.596,0.577,159,213,0.746,31,169,200,198,30,23,94,52,748,jamesle01,2017
96,Brandon Jennings,PG,28,MIL,1,0,5,0,2,0.0,0,2,0.0,0,0,,0.0,2,2,1.0,0,0,0,0,0,0,1,0,2,jennibr01,2017
97,Jonas Jerebko,PF,30,UTA,10,0,79,8,19,0.421,1,6,0.167,7,13,0.538,0.447,2,2,1.0,4,12,16,3,3,0,1,9,19,jerebjo01,2017
98,Amir Johnson,C,30,PHI,8,1,94,11,21,0.524,0,0,,11,21,0.524,0.524,4,5,0.8,14,9,23,9,2,1,3,10,26,johnsam01,2017
99,Dakari Johnson,C,22,OKC,2,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,johnsda04,2017
100,James Johnson,PF,30,MIA,5,5,161,23,42,0.548,7,13,0.538,16,29,0.552,0.631,9,14,0.643,3,27,30,24,6,6,10,17,62,johnsja01,2017
101,Joe Johnson,SF,36,HOU,8,0,54,6,17,0.353,0,3,0.0,6,14,0.429,0.353,0,0,,0,10,10,3,0,1,3,4,12,johnsjo02,2017
102,Tyler Johnson,PG,25,MIA,5,5,81,14,26,0.538,6,10,0.6,8,16,0.5,0.654,6,7,0.857,1,7,8,4,2,0,2,14,40,johnsty01,2017
103,Damian Jones,C,22,GSW,4,0,11,1,2,0.5,0,0,,1,2,0.5,0.5,2,3,0.667,1,2,3,0,0,0,3,4,4,jonesda03,2017
104,Tyus Jones,PG,21,MIN,4,0,55,2,7,0.286,0,2,0.0,2,5,0.4,0.286,0,0,,0,9,9,8,1,0,1,0,4,jonesty01,2017
105,Cory Joseph,PG,26,IND,7,0,143,12,33,0.364,3,11,0.273,9,22,0.409,0.409,6,6,1.0,2,15,17,21,9,2,4,10,33,josepco01,2017
106,Furkan Korkmaz,SG,20,PHI,1,0,2,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,0,0,0,0,0,0,1,3,korkmfu01,2017
107,Kyle Korver,SG,36,CLE,22,11,505,59,141,0.418,45,109,0.413,14,32,0.438,0.578,19,22,0.864,6,46,52,19,9,9,14,44,182,korveky01,2017
108,Shane Larkin,PG,25,BOS,11,0,154,16,35,0.457,4,13,0.308,12,22,0.545,0.514,5,5,1.0,1,10,11,20,5,0,6,15,41,larkish01,2017
109,Joffrey Lauvergne,C,26,SAS,1,0,6,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,1,1,0,0,0,0,0,2,lauvejo01,2017
110,Ty Lawson,PG,30,WAS,5,0,96,9,26,0.346,5,8,0.625,4,18,0.222,0.442,6,6,1.0,2,11,13,15,3,0,3,6,29,lawsoty01,2017
111,Jake Layman,SF,23,POR,1,0,8,3,3,1.0,0,0,,3,3,1.0,1.0,0,0,,0,1,1,1,2,0,0,0,6,laymaja01,2017
112,T.J. Leaf,PF,20,IND,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,leaftj01,2017
113,Meyers Leonard,C,25,POR,2,0,8,4,4,1.0,0,0,,4,4,1.0,1.0,0,0,,0,4,4,0,0,0,0,0,8,leoname01,2017
114,DeAndre Liggins,SG,29,NOP,3,0,14,0,1,0.0,0,0,,0,1,0.0,0.0,1,2,0.5,0,1,1,0,0,0,2,0,1,liggide01,2017
115,Damian Lillard,PG,27,POR,4,4,162,25,71,0.352,9,30,0.3,16,41,0.39,0.415,15,17,0.882,3,15,18,19,5,0,16,8,74,lillada01,2017
116,Shaun Livingston,PG,32,GSW,21,0,362,59,110,0.536,0,1,0.0,59,109,0.541,0.536,22,25,0.88,11,36,47,31,7,1,16,33,140,livinsh01,2017
117,Kevon Looney,C,21,GSW,21,5,387,39,72,0.542,0,2,0.0,39,70,0.557,0.542,8,21,0.381,42,47,89,19,14,8,8,50,86,looneke01,2017
118,Kevin Love,C,29,CLE,21,21,660,109,278,0.392,36,106,0.34,73,172,0.424,0.457,59,64,0.922,49,166,215,34,15,8,41,58,313,loveke01,2017
119,Kyle Lowry,PG,31,TOR,10,10,361,60,118,0.508,28,63,0.444,32,55,0.582,0.627,26,32,0.813,2,41,43,85,15,0,31,33,174,lowryky01,2017
